,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
1733,2994303,0,21,110015,233,233,131,0,0.002051661450425046,110053,2017-05-19,2017-05-17,2018-03-18,4580,2018-03-20,11
1734,2938302,11,2,110018,233,233,228,0,0.002051661450425046,500034,2017-05-20,2016-11-11,2018-03-04,4540,2018-03-15,13
1735,2938302,11,2,110018,0,233,228,0,0.002051661450425046,500034,2017-05-20,2016-11-11,2018-03-04,4540,2018-03-15,14
1736,2971263,3,8,700064,233,0,131,0,0.002051661450425046,700016,2017-05-24,2017-05-23,2018-03-12,4500,2018-03-13,15
1737,2986449,0,22,400104,201,233,131,4,0.002051661450425046,443001,2016-04-15,2016-04-11,2018-03-16,4581,2018-03-19,16
1738,3034812,1,27,110034,233,233,228,0,0.002051661450425046,110041,2018-01-30,2017-12-12,2018-03-29,4388,2018-03-30,12
1739,3021770,0,21,110015,233,233,131,0,0.002051661450425046,110033,2017-07-04,2017-07-17,2018-03-26,4580,2018-03-29,11
1740,2990336,29,3,560011,233,233,228,0,0.002051661450425046,560103,2018-02-09,2018-01-17,2018-03-17,4390,2018-03-26,22
1741,3012139,3,3,560011,233,233,228,0,0.002051661450425046,560034,2018-01-18,2016-12-20,2018-03-23,4469,2018-03-23,12
1742,3030427,1,27,110034,233,233,131,0,0.002051661450425046,302013,2017-06-02,2017-05-20,2018-03-28,4388,2018-04-02,12
1743,3052836,16,2,110018,233,233,131,0,0.002051661450425046,121006,2017-07-04,2017-06-26,2018-04-04,5138,2018-04-11,15
1744,3021600,1,8,700064,233,233,131,1,0.002051661450425046,722101,2017-06-15,2017-05-13,2018-03-26,4499,2018-04-04,12
1745,2885481,0,21,110015,233,233,228,0,0.002051661450425046,226010,2018-02-03,2017-08-09,2018-02-19,4580,2018-02-22,11
1746,2829865,0,22,400104,233,233,131,0,0.002051661450425046,411061,2017-06-02,2017-06-01,2018-02-01,4581,2018-02-06,12
1747,2840040,0,4,600024,233,233,131,0,0.002051661450425046,600034,2017-02-21,2017-02-20,2018-02-05,4490,2018-02-09,10
1748,2898386,3,12,302006,233,233,131,0,0.002051661450425046,302015,2017-12-17,2017-12-17,2018-02-22,4453,2018-02-26,16
1749,2999996,0,21,110015,233,233,131,2,0.002051661450425046,301001,2017-07-10,2017-07-06,2018-03-20,4580,2018-03-29,11
1750,3000052,0,21,110015,233,233,131,1,0.002051661450425046,324010,2017-09-09,2017-09-05,2018-03-20,4580,2018-03-23,11
1751,2857231,1,3,560011,233,245,131,0,0.002051661450425046,560032,2017-05-02,2017-05-02,2018-02-09,4460,2018-02-12,9
1752,2900532,1,9,411016,233,233,228,1,0.002051661450425046,440026,2017-08-17,2017-08-17,2018-02-23,4021,2018-03-08,12
1753,2885279,0,22,400104,233,233,131,1,0.002051661450425046,440002,2017-09-29,2018-03-06,2018-02-19,4581,2018-02-21,12
1754,2986336,3,2,110018,308,233,228,0,0.002051661450425046,122018,2018-02-25,2017-05-17,2018-03-16,4550,2018-03-22,11
1755,2941793,0,8,700064,233,233,131,0,0.002051661450425046,700007,2017-05-09,2017-03-16,2018-03-05,4508,2018-04-01,12
1756,3006574,0,21,110015,233,233,131,2,0.002051661450425046,141001,2017-09-13,2017-07-01,2018-03-22,4580,2018-04-05,11
1757,2838277,0,21,110015,201,233,131,4,0.002051661450425046,126113,2018-01-18,2017-11-16,2018-02-04,4673,2018-02-10,16
1758,3019777,3,2,110018,233,233,228,0,0.002051661450425046,122001,2018-03-08,2017-05-16,2018-03-26,4091,2018-03-28,13
1759,2826750,9,2,110018,233,233,131,0,0.002051661450425046,110053,2017-02-14,2017-02-13,2018-01-31,4093,2018-02-03,12
1760,2827847,1,8,700064,233,233,131,0,0.002051661450425046,700059,2017-05-09,2017-05-09,2018-02-01,4499,2018-02-09,12
1761,2861823,0,22,400104,201,233,131,4,0.002051661450425046,424310,2018-01-25,2017-10-11,2018-02-12,4581,2018-02-20,16
1762,2883470,0,21,110015,201,233,131,3,0.002051661450425046,283203,2018-02-01,2018-01-23,2018-02-18,4580,2018-02-21,15
1763,2941796,1,8,700064,201,233,228,3,0.002051661450425046,754210,2017-12-15,2017-12-10,2018-03-05,4499,2018-03-07,17
1764,2966292,0,21,110015,233,233,131,0,0.002051661450425046,201301,2017-07-06,2017-07-04,2018-03-10,4580,2018-03-13,11
1765,2891641,28,5,380009,233,233,228,1,0.002051661450425046,390011,2017-08-13,2017-07-11,2018-02-20,4392,2018-02-24,21
1766,2984739,0,8,700064,233,233,131,0,0.002051661450425046,700157,2017-04-17,2017-04-15,2018-03-15,4508,2018-03-17,12
1767,2969899,0,21,110015,233,233,131,0,0.002051661450425046,110041,2018-02-21,2018-02-19,2018-03-11,4580,2018-03-20,11
1768,2896172,17,1,400059,233,233,228,2,0.002051661450425046,490006,2018-02-04,2017-04-15,2018-02-22,4011,2018-03-06,18
1769,2993211,1,23,400001,233,233,228,0,0.002051661450425046,380006,2017-12-15,2017-12-12,2018-03-17,4398,2018-03-21,11
1770,2984770,0,22,400104,233,233,131,1,0.002051661450425046,403708,2017-04-04,2017-03-30,2018-03-15,4581,2018-03-22,12
1771,3013577,0,21,110015,233,233,131,0,0.002051661450425046,201306,2017-12-18,2017-12-03,2018-03-24,4580,2018-03-27,11
1772,3023131,0,22,400104,233,233,131,0,0.002051661450425046,382445,2017-06-23,2017-06-21,2018-03-26,4581,2018-03-28,12
1773,3011273,0,21,110015,233,233,131,0,0.002051661450425046,201301,2017-05-04,2017-04-29,2018-03-23,4580,2018-03-27,11
1774,2945209,12,1,400059,233,233,131,0,0.002051661450425046,800006,2017-08-20,2017-08-18,2018-03-06,4390,2018-03-08,23
1775,3038848,4,23,400001,233,233,131,0,0.002051661450425046,421505,2017-10-16,2017-10-16,2018-03-30,4398,2018-04-03,13
1776,3056440,0,22,400104,233,233,131,0,0.002051661450425046,400089,2017-05-23,2017-05-22,2018-04-05,4581,2018-04-07,12
1777,3056440,0,22,400104,0,233,131,0,0.002051661450425046,400089,2017-05-23,2017-05-22,2018-04-05,4581,2018-04-07,9
1778,3045671,0,22,400104,233,233,131,1,0.002051661450425046,424001,2017-06-07,2017-06-03,2018-04-02,4581,2018-04-06,12
1779,3052204,1,25,560037,233,233,131,0,0.002051661450425046,560103,2017-12-23,2017-08-25,2018-04-03,4460,2018-04-09,10
1780,3055386,8,6,160059,233,233,131,2,0.002051661450425046,143401,2017-10-10,2017-09-24,2018-04-04,4441,2018-04-08,12
1781,3057161,1,27,110034,233,233,228,0,0.002051661450425046,201304,2018-01-23,2017-02-19,2018-04-05,4388,2018-04-14,12
1782,3067109,7,24,110092,233,233,131,0,0.002051661450425046,110053,2018-03-24,2017-03-31,2018-04-09,4150,2018-04-12,12
1783,3049925,3,17,800001,233,0,131,0,0.002051661450425046,800004,2017-11-06,2017-11-03,2018-04-03,4409,2018-04-07,16
1784,3062857,0,21,110015,201,233,131,4,0.002051661450425046,182121,2017-08-09,2017-08-05,2018-04-07,4580,2018-04-14,15
1785,3056427,3,2,110018,233,233,228,0,0.002051661450425046,110059,2018-01-04,2017-12-30,2018-04-05,4094,2018-04-11,14
1786,3064345,9,1,400059,233,233,131,0,0.002051661450425046,382440,2018-02-05,2018-02-05,2018-04-07,4015,2018-04-10,14
1787,2875835,3,2,110018,233,245,131,0,0.002051661450425046,110092,2016-10-12,2016-10-07,2018-02-16,4550,2018-02-21,13
1788,3012185,0,26,560066,233,245,131,2,0.002051661450425046,576225,2017-12-01,2017-11-29,2018-03-23,5001,2018-03-30,10
1789,2839905,0,11,641012,201,201,131,3,0.002051661450425046,673570,2017-05-03,2017-04-26,2018-02-05,4495,2018-02-08,14
1790,2872316,1,10,226010,233,233,131,1,0.002051661450425046,282007,2018-01-30,2017-05-10,2018-02-15,4444,2018-02-20,12
1791,2866171,4,10,226010,233,233,131,0,0.002051661450425046,226018,2017-10-03,2017-10-02,2018-02-13,4444,2018-02-21,14
1792,3001167,7,7,500004,233,233,228,0,0.002051661450425046,500081,2018-02-23,2018-02-22,2018-03-20,4479,2018-03-24,11
1793,3053622,9,2,110018,233,233,131,0,0.002051661450425046,110043,2018-02-28,2017-01-04,2018-04-04,4093,2018-04-06,12
1794,2973038,0,21,110015,233,233,131,0,0.002051661450425046,121005,2017-04-05,2017-04-03,2018-03-12,4580,2018-03-14,11
1795,2892708,0,22,400104,233,233,131,1,0.002051661450425046,395007,2017-07-24,2017-07-22,2018-02-21,4581,2018-02-28,12
1796,3009328,1,8,700064,233,233,228,0,0.002051661450425046,700003,2018-02-03,2017-01-17,2018-03-22,4499,2018-03-26,12
1797,3066639,0,26,560066,233,233,131,0,0.002051661450425046,600116,2017-10-25,2017-10-24,2018-04-09,5001,2018-04-10,10
1798,2973398,0,22,400104,233,233,131,1,0.002051661450425046,440013,2018-02-02,2017-12-16,2018-03-13,4581,2018-03-16,12
1799,3035413,0,22,400104,308,233,131,0,0.002051661450425046,421301,2017-10-10,2017-10-09,2018-03-29,4581,2018-04-03,10
1800,3046258,0,26,560066,233,233,131,1,0.002051661450425046,583101,2017-04-27,2017-03-30,2018-04-02,5001,2018-04-07,10
1801,3046258,0,26,560066,233,233,131,1,0.002051661450425046,583101,2017-04-27,2017-04-14,2018-04-02,5001,2018-04-07,10
1802,3057544,4,6,160059,233,233,131,2,0.002051661450425046,143001,2018-01-02,2018-01-02,2018-04-05,4437,2018-04-12,13
1803,2923665,0,21,110015,233,233,131,0,0.002051661450425046,160055,2017-04-18,2017-04-15,2018-02-28,4580,2018-03-11,11
1804,2941806,3,8,700064,233,233,228,2,0.002051661450425046,723101,2018-02-28,2018-02-28,2018-03-05,4500,2018-03-13,15
1805,2835351,0,21,110015,233,233,228,0,0.002051661450425046,122001,2018-01-18,2017-03-29,2018-02-03,4580,2018-02-05,11
1806,2854549,0,2,110018,233,233,131,0,0.002051661450425046,110085,2017-04-11,2018-03-07,2018-02-09,4580,2018-02-13,11
1807,2906383,1,2,110018,233,233,228,0,0.002051661450425046,122001,2017-08-07,2017-05-02,2018-02-25,4388,2018-02-26,12
1808,3042588,0,21,110015,233,233,131,0,0.002051661450425046,110085,2016-08-10,2016-07-27,2018-03-31,4580,2018-04-11,11
1809,2892293,0,22,400104,233,245,131,1,0.002051661450425046,390007,2016-05-18,2016-05-01,2018-02-21,4581,2018-02-28,12
1810,2839794,0,22,400104,233,233,131,0,0.002051661450425046,401105,2017-12-11,2017-12-09,2018-02-05,4019,2018-02-08,13
1811,2831240,0,22,400104,233,233,131,0,0.002051661450425046,380054,2017-06-23,2017-06-21,2018-02-02,4581,2018-02-09,12
1812,2823208,17,6,160059,233,233,131,1,0.002051661450425046,134116,2017-01-05,2017-01-05,2018-01-31,4441,2018-02-02,17
1813,2879069,0,2,110018,233,233,131,0,0.002051661450425046,110041,2017-03-11,2017-03-08,2018-02-16,4147,2018-02-21,12
1814,2872970,3,2,110018,233,233,131,0,0.002051661450425046,110058,2017-02-27,2017-02-26,2018-02-15,4094,2018-02-17,14
1815,2884715,0,21,110015,233,233,131,0,0.002051661450425046,201301,2017-04-11,2017-04-07,2018-02-19,4580,2018-02-21,11
1816,2907428,0,22,400104,233,233,131,1,0.002051661450425046,390019,2017-08-09,2017-08-02,2018-02-26,4581,2018-02-27,12
1817,2940561,1,23,400001,233,233,131,0,0.002051661450425046,411037,2017-08-11,2017-08-10,2018-03-05,4398,2018-03-09,11
1818,2930221,0,21,110015,233,233,131,0,0.002051661450425046,110070,2017-04-14,2017-04-12,2018-03-01,4580,2018-03-08,11
1819,2844565,3,1,400059,233,233,131,0,0.002051661450425046,400055,2017-11-30,2017-11-30,2018-02-06,4010,2018-02-24,14
1820,2946974,0,21,110015,233,233,131,0,0.002051661450425046,110005,2017-05-22,2017-05-20,2018-03-06,4580,2018-03-10,11
1821,2934478,0,7,500004,233,233,131,0,0.002051661450425046,500036,2018-01-05,2018-01-03,2018-03-03,4403,2018-03-08,10
1822,2940404,8,9,411016,233,233,131,0,0.002051661450425046,411039,2018-02-10,2017-09-22,2018-03-05,4581,2018-03-08,13
1823,2940214,3,3,560011,233,233,131,0,0.002051661450425046,560001,2016-10-19,2016-10-18,2018-03-05,4461,2018-03-12,13
1824,2974154,1,2,110018,233,233,131,0,0.002051661450425046,110092,2018-01-10,2017-10-17,2018-03-13,4388,2018-03-15,12
1825,2982967,0,22,400104,233,233,131,0,0.002051661450425046,400055,2017-11-10,2017-11-09,2018-03-15,4581,2018-03-19,12
1826,2979907,9,7,500004,233,233,131,0,0.002051661450425046,500070,2017-12-04,2017-12-04,2018-03-14,4476,2018-03-17,10
1827,2972132,0,22,400104,233,233,131,1,0.002051661450425046,382421,2017-10-06,2017-09-30,2018-03-12,4581,2018-03-19,12
1828,2987423,0,22,400104,233,233,131,1,0.002051661450425046,364001,2018-02-21,2018-02-11,2018-03-16,4581,2018-03-21,12
1829,2991760,3,2,110018,233,233,228,0,0.002051661450425046,121003,2017-11-24,2017-11-24,2018-03-17,4091,2018-03-22,13
1830,2940313,0,17,800001,233,233,131,2,0.002051661450425046,826004,2017-12-19,2017-12-18,2018-03-05,4538,2018-03-20,12
1831,2962239,1,2,110018,233,233,228,0,0.002051661450425046,201304,2017-08-02,2017-05-02,2018-03-10,4388,2018-03-25,12
1832,2959975,0,21,110015,233,233,228,0,0.002051661450425046,201306,2018-01-24,2017-08-17,2018-03-09,4154,2018-03-25,12
1833,2912550,3,3,560011,233,233,228,0,0.002051661450425046,560030,2017-06-11,2018-04-20,2018-02-27,4469,2018-04-08,12
1834,2977462,1,5,380009,233,245,131,3,0.002051661450425046,0,2017-05-09,2017-05-06,2018-03-13,4546,2018-03-24,11
1835,2977462,3,5,380009,233,245,131,3,0.002051661450425046,0,2017-05-09,2017-05-08,2018-03-13,4546,2018-03-24,13
1836,3060522,3,2,110018,233,245,228,0,0.002051661450425046,110028,2017-07-09,2016-06-01,2018-04-06,4094,2018-04-21,14
1837,2855890,3,2,110018,233,233,228,0,0.002051661450425046,110017,2017-08-24,2016-04-29,2018-02-09,4550,2018-02-24,13
1838,3015320,3,8,700064,233,233,228,0,0.002051661450425046,700047,2018-02-27,2018-02-21,2018-03-24,4511,2018-03-28,14
1839,2944938,0,17,800001,233,233,131,2,0.002051661450425046,815301,2016-12-03,2016-11-09,2018-03-06,4538,2018-03-12,12
1840,3039904,1,25,560037,233,245,131,0,0.002051661450425046,560067,2018-02-28,2017-08-29,2018-03-30,4460,2018-04-04,10
1841,2888590,3,7,500004,233,233,131,0,0.002051661450425046,500009,2017-11-19,2017-11-19,2018-02-20,4477,2018-02-22,12
1842,2821550,1,2,110018,233,233,131,0,0.002051661450425046,121001,2017-10-18,2017-10-18,2018-01-30,4388,2018-02-13,12
1843,2889864,4,10,226010,233,233,131,1,0.002051661450425046,282001,2017-10-06,2017-10-05,2018-02-20,4444,2018-02-23,14
1844,3062841,0,22,400104,233,233,228,2,0.002051661450425046,492001,2017-11-28,2017-11-22,2018-04-07,4581,2018-04-12,12
1845,2879880,0,22,400104,233,233,131,0,0.002051661450425046,411062,2017-09-20,2017-09-15,2018-02-17,4581,2018-02-21,12
1846,2839024,0,21,110015,233,233,131,1,0.002051661450425046,132103,2017-09-28,2017-09-24,2018-02-04,4580,2018-02-08,11
1847,2994083,1,25,560037,233,233,228,0,0.002051661450425046,560058,2017-12-29,2017-02-16,2018-03-18,4460,2018-03-20,10
1848,2880919,0,22,400104,201,233,131,3,0.002051661450425046,456006,2017-07-20,2016-10-24,2018-02-17,4581,2018-02-22,16
1849,2880919,8,22,400104,201,233,131,3,0.002051661450425046,456006,2017-07-20,2017-05-02,2018-02-17,4581,2018-02-22,18
1850,3039337,3,2,110018,233,233,131,0,0.002051661450425046,122001,2018-03-26,2018-03-17,2018-03-30,4550,2018-04-02,13
1851,2845470,0,21,110015,233,233,228,1,0.002051661450425046,250004,2017-06-01,2017-05-26,2018-02-06,4580,2018-02-16,11
1852,2835130,0,22,400104,233,233,131,1,0.002051661450425046,444601,2017-02-09,2017-01-30,2018-02-03,4581,2018-02-08,12
1853,2839631,0,21,110015,233,233,131,0,0.002051661450425046,302012,2016-05-06,2016-05-01,2018-02-05,4580,2018-02-17,11
1854,2876678,8,7,500004,233,233,131,1,0.002051661450425046,520013,2017-05-24,2017-02-09,2018-02-16,4403,2018-02-24,10
1855,2957584,0,21,110015,233,233,131,0,0.002051661450425046,110006,2017-09-14,2017-09-13,2018-03-08,4580,2018-03-10,11
1856,2991195,0,26,560066,308,233,131,0,0.002051661450425046,560102,2017-06-03,2017-06-03,2018-03-17,5001,2018-03-21,9
1857,2957489,3,2,110018,233,233,228,0,0.002051661450425046,110005,2018-02-07,2018-01-11,2018-03-08,4091,2018-03-18,13
1858,2972222,0,22,400104,233,233,131,1,0.002051661450425046,452016,2018-01-29,2018-01-29,2018-03-12,4581,2018-03-24,12
1859,3031411,0,22,400104,233,233,131,0,0.002051661450425046,400103,2017-03-31,2017-03-30,2018-03-28,4581,2018-04-03,12
1860,3062141,0,22,400104,233,233,131,0,0.002051661450425046,401303,2017-08-05,2017-08-03,2018-04-06,4581,2018-04-12,12
1861,3028625,5,3,560011,308,233,228,0,0.002051661450425046,560103,2017-11-12,2017-01-18,2018-03-28,5146,2018-04-04,10
1862,3022586,0,21,110015,201,233,131,3,0.002051661450425046,333503,2018-01-01,2017-12-30,2018-03-26,4580,2018-04-08,15
1863,3055738,15,1,400059,233,233,131,0,0.002051661450425046,700012,2017-10-18,2017-10-18,2018-04-05,4011,2018-04-07,18
1864,3072007,0,26,560066,233,233,131,1,0.002051661450425046,603203,2017-12-21,2017-12-09,2018-04-10,5001,2018-04-12,10
1865,3038137,9,2,110018,233,233,131,0,0.002051661450425046,122505,2016-11-22,2016-11-22,2018-03-30,4093,2018-04-15,12
1866,2925448,3,3,560011,233,245,131,0,0.002051661450425046,560061,2017-12-30,2017-12-30,2018-02-28,4461,2018-03-02,13
1867,2866343,1,4,600024,201,233,131,4,0.002051661450425046,605202,2017-03-26,2017-03-26,2018-02-13,4482,2018-02-19,13
1868,3010981,0,8,700064,233,233,131,0,0.002051661450425046,700040,2017-09-14,2017-09-13,2018-03-23,4508,2018-03-27,12
1869,3047896,34,1,400059,233,233,131,0,0.002051661450425046,560068,2017-12-11,2017-12-06,2018-04-02,4008,2018-04-09,16
1870,2885694,0,21,110015,233,233,131,0,0.002051661450425046,302015,2017-08-21,2017-08-19,2018-02-19,4580,2018-02-26,11
1871,2878000,0,22,400104,233,233,131,0,0.002051661450425046,411057,2016-12-07,2016-12-06,2018-02-16,4581,2018-02-22,12
1872,2878000,0,22,400104,233,0,131,0,0.002051661450425046,411057,2016-12-07,2016-12-06,2018-02-16,4581,2018-02-22,12
1873,3061185,3,9,411016,233,233,228,1,0.002051661450425046,412207,2018-03-18,2016-08-13,2018-04-06,4548,2018-04-12,14
1874,2858096,1,3,560011,233,233,131,0,0.002051661450425046,560029,2017-12-16,2017-05-06,2018-02-10,4460,2018-02-16,9
1875,3037844,3,6,160059,233,233,131,2,0.002051661450425046,143001,2018-01-05,2017-12-29,2018-03-30,4549,2018-04-03,14
1876,2975588,0,21,110015,233,233,131,0,0.002051661450425046,302020,2018-02-24,2018-01-29,2018-03-13,4580,2018-03-24,11
1877,2835796,1,2,110018,233,233,228,0,0.002051661450425046,201010,2017-05-19,2017-05-18,2018-02-03,4388,2018-02-06,12
1878,2842880,3,2,110018,233,233,228,0,0.002051661450425046,201304,2018-01-06,2016-11-08,2018-02-06,4094,2018-02-08,14
1879,2883213,7,2,110018,233,233,228,0,0.002051661450425046,201304,2018-01-01,2017-12-11,2018-02-18,4150,2018-02-20,12
1880,2899289,1,2,110018,233,233,228,0,0.002051661450425046,110029,2017-07-28,2015-09-05,2018-02-23,4388,2018-02-26,12
1881,2876312,1,1,400059,233,233,131,0,0.002051661450425046,400031,2017-05-11,2017-04-30,2018-02-16,4398,2018-03-01,11
1882,2900905,3,1,400059,233,233,131,0,0.002051661450425046,400080,2017-04-27,2017-04-27,2018-02-23,4545,2018-02-24,13
1883,2900503,0,21,110015,233,233,131,2,0.002051661450425046,151507,2017-04-07,2017-04-05,2018-02-23,4580,2018-03-06,11
1884,2883675,3,1,400059,233,233,131,0,0.002051661450425046,400072,2017-05-06,2017-01-19,2018-02-18,4545,2018-03-06,13
1885,2994207,4,27,110034,233,233,131,0,0.002051661450425046,110031,2017-11-25,2017-11-25,2018-03-18,4388,2018-03-26,13
1886,2987892,1,2,110018,233,233,228,1,0.002051661450425046,250002,2017-10-29,2017-05-17,2018-03-16,4388,2018-03-23,12
1887,3054301,4,8,700064,233,233,131,0,0.002051661450425046,700017,2017-11-24,2017-11-24,2018-04-04,4499,2018-04-09,15
1888,3051300,1,23,400001,233,233,131,0,0.002051661450425046,411039,2017-11-02,2017-11-01,2018-04-03,4398,2018-04-09,11
1889,3079074,0,7,500004,233,233,131,0,0.002051661450425046,500064,2017-05-22,2017-05-20,2018-04-12,4403,2018-04-20,10
1890,2990323,0,21,110015,233,245,131,0,0.002051661450425046,110088,2017-06-03,2017-06-01,2018-03-17,4580,2018-03-19,11
1891,3019538,3,3,560011,233,245,228,0,0.002051661450425046,560042,2018-02-13,2018-02-12,2018-03-26,4461,2018-04-04,13
1892,2908068,19,2,110018,201,201,131,4,0.002051661450425046,673028,2018-01-17,2018-01-09,2018-02-26,4415,2018-03-09,21
1893,2839025,1,6,160059,233,233,131,1,0.002051661450425046,160017,2017-05-18,2017-05-18,2018-02-04,4437,2018-02-28,11
1894,2987518,1,8,700064,233,233,131,2,0.002051661450425046,751006,2018-02-03,2018-02-03,2018-03-16,4499,2018-03-20,12
1895,3007124,4,9,411016,233,233,131,2,0.002051661450425046,492001,2017-10-16,2017-10-15,2018-03-22,4021,2018-03-27,14
1896,3014956,0,21,110015,233,233,131,1,0.002051661450425046,147301,2018-01-08,2018-01-04,2018-03-24,4580,2018-03-27,11
1897,3018561,1,25,560037,233,233,228,0,0.002051661450425046,560010,2018-03-06,2017-05-04,2018-03-26,4460,2018-04-03,10
1898,2876073,0,2,110018,233,245,228,0,0.002051661450425046,110042,2018-01-07,2017-12-11,2018-02-16,4147,2018-02-22,12
1899,2839440,0,21,110015,233,233,131,2,0.002051661450425046,141002,2017-11-21,2017-11-18,2018-02-05,4580,2018-02-09,11
1900,2938482,0,21,110015,233,233,131,2,0.002051661450425046,143001,2017-07-21,2017-07-15,2018-03-04,4580,2018-03-12,11
1901,2985795,1,6,160059,233,233,228,1,0.002051661450425046,160002,2018-02-08,2017-12-08,2018-03-15,4437,2018-03-17,11
1902,2987317,0,22,400104,233,233,131,2,0.002051661450425046,485001,2017-10-23,2017-10-14,2018-03-16,4581,2018-03-19,12
1903,3032413,3,1,400059,233,233,228,1,0.002051661450425046,452006,2018-03-06,2016-11-01,2018-03-28,4545,2018-03-31,13
1904,2848382,3,10,226010,233,233,228,1,0.002051661450425046,243001,2017-11-09,2017-02-07,2018-02-07,4444,2018-02-11,15
1905,2873268,1,2,110018,233,233,131,0,0.002051661450425046,110045,2016-08-10,2016-06-01,2018-02-15,4388,2018-02-19,12
1906,3027045,3,12,302006,233,233,131,1,0.002051661450425046,313001,2017-09-23,2017-09-21,2018-03-27,4453,2018-04-10,16
1907,2853904,1,2,110018,233,233,131,0,0.002051661450425046,122001,2017-11-13,2017-11-08,2018-02-09,4388,2018-02-13,12
1908,2993207,0,8,700064,233,233,131,2,0.002051661450425046,751020,2017-05-09,2017-05-05,2018-03-17,4508,2018-03-19,12
1909,2962526,3,2,110018,308,233,228,0,0.002051661450425046,110032,2017-08-26,2017-06-06,2018-03-10,4091,2018-03-21,13
1910,3004296,0,21,110015,233,233,131,1,0.002051661450425046,180012,2017-05-19,2017-04-08,2018-03-21,4580,2018-03-27,11
1911,3056696,9,7,500004,233,233,228,1,0.002051661450425046,506001,2018-03-19,2018-03-15,2018-04-05,4476,2018-04-10,10
1912,2863633,3,3,560011,233,233,131,0,0.002051661450425046,560048,2017-09-25,2017-09-22,2018-02-12,4461,2018-02-15,13
1913,2885147,1,6,160059,0,233,131,0,0.002051661450425046,140307,2017-05-20,2017-05-20,2018-02-19,4437,2018-02-22,10
1914,2898151,0,21,110015,233,233,131,0,0.002051661450425046,122006,2017-03-18,2017-03-11,2018-02-22,4580,2018-02-26,11
1915,2906101,0,7,500004,233,233,131,0,0.002051661450425046,500032,2016-05-07,2016-05-04,2018-02-25,4403,2018-02-27,10
1916,2904549,0,22,400104,233,233,131,0,0.002051661450425046,400709,2017-10-06,2017-10-01,2018-02-24,4581,2018-03-04,12
1917,2896060,0,2,110018,233,233,131,0,0.002051661450425046,110096,2017-05-05,2018-03-08,2018-02-22,4147,2018-02-27,12
1918,2990092,0,21,110015,233,233,228,0,0.002051661450425046,110060,2017-05-16,2017-05-05,2018-03-17,4580,2018-03-19,11
1919,2859982,18,1,400059,233,233,131,0,0.002051661450425046,400031,2017-04-26,2017-04-25,2018-02-10,4008,2018-02-17,20
1920,2993283,7,24,110092,233,233,228,0,0.002051661450425046,201001,2018-02-28,2017-07-04,2018-03-17,4150,2018-03-21,12
1921,2981656,0,21,110015,233,233,131,0,0.002051661450425046,201001,2018-02-22,2018-02-20,2018-03-15,4580,2018-03-22,11
1922,3016993,3,6,160059,233,233,228,1,0.002051661450425046,160047,2018-02-05,2017-10-23,2018-03-25,4549,2018-03-26,14
1923,3020178,3,2,110018,308,233,228,0,0.002051661450425046,110007,2018-03-05,2018-03-23,2018-03-26,4550,2018-03-31,11
1924,3055775,3,1,400059,233,233,131,1,0.002051661450425046,422006,2017-12-26,2017-12-26,2018-04-05,4545,2018-04-09,13
1925,2922744,0,3,560011,233,245,131,0,0.002051661450425046,560001,2017-06-23,2017-05-15,2018-02-28,4467,2018-03-06,10
1926,2993704,3,3,560011,308,245,131,0,0.002051661450425046,560025,2017-11-03,2017-05-15,2018-03-18,4461,2018-03-27,11
1927,3094554,0,21,110015,233,245,131,0,0.002051661450425046,110034,2017-11-23,2017-11-22,2018-04-18,4580,2018-04-20,11
1928,2888719,0,2,110018,233,233,131,0,0.002051661450425046,110077,2017-12-16,2017-12-15,2018-02-20,4147,2018-02-22,12
1929,2853944,0,22,400104,233,233,131,0,0.002051661450425046,382481,2018-01-19,2016-10-19,2018-02-09,4581,2018-02-15,12
1930,2909544,3,10,226010,233,233,131,0,0.002051661450425046,226010,2017-11-14,2017-11-14,2018-02-26,4444,2018-03-04,15
1931,2982999,0,26,560066,308,233,228,0,0.002051661450425046,560068,2018-02-24,2017-02-06,2018-03-15,5001,2018-03-21,9
1932,2990579,0,26,560066,233,233,131,1,0.002051661450425046,603202,2016-05-12,2016-05-10,2018-03-17,5001,2018-03-20,10
1933,2880636,3,2,110018,233,233,228,0,0.002051661450425046,110015,2018-01-10,2017-12-26,2018-02-17,4550,2018-02-25,13
1934,3043729,1,8,700064,233,233,131,0,0.002051661450425046,700067,2018-01-14,2018-01-14,2018-03-31,4499,2018-04-14,12
1935,2931809,2,5,380009,233,245,131,0,0.002051661450425046,380051,2017-03-09,2017-03-09,2018-03-03,4034,2018-03-05,12
1936,2957358,0,22,400104,233,233,131,0,0.002051661450425046,421003,2017-04-10,2017-04-08,2018-03-08,4581,2018-03-17,12
1937,2994391,1,8,700064,233,233,131,0,0.002051661450425046,700069,2017-08-17,2017-08-12,2018-03-18,4499,2018-03-23,12
1938,2832060,0,21,110015,233,233,228,0,0.002051661450425046,122001,2018-01-18,2017-06-17,2018-02-02,4580,2018-02-05,11
1939,3056378,1,7,500004,233,233,131,2,0.002051661450425046,500043,2017-08-10,2017-05-17,2018-04-05,4474,2018-04-07,9
